CNT,STIDSTD,BirthYear,Gender,Repeat01,Repeat02,Repeat03,LateForSchool,SkipWholeDay,SkipClasses
Israel,00413,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00414,1996,Male,never,never,never,Fiveormoretimes,Threeorfourtimes,Fiveormoretimes
Israel,00415,1996,Male,never,never,never,Threeorfourtimes,None,Threeorfourtimes
Israel,00416,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00417,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,00418,1996,Male,never,never,never,Threeorfourtimes,Oneortwotimes,Fiveormoretimes
Israel,00419,1996,Male,never,never,never,None,None,None
Israel,00420,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,00421,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,00422,1996,Male,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,00423,1996,Male,never,never,never,Oneortwotimes,None,Fiveormoretimes
Israel,00424,1996,Male,never,never,never,None,None,None
Israel,00425,1996,Male,never,never,never,None,None,None
Israel,00426,1996,Male,never,never,never,Fiveormoretimes,Fiveormoretimes,Fiveormoretimes
Israel,00427,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,00428,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00429,1996,Male,never,never,never,Fiveormoretimes,None,Oneortwotimes
Israel,00430,1996,Male,never,never,never,Threeorfourtimes,None,Threeorfourtimes
Israel,00431,1996,Male,never,never,never,Fiveormoretimes,Threeorfourtimes,Fiveormoretimes
Israel,00432,1996,Male,never,never,never,Fiveormoretimes,Oneortwotimes,Threeorfourtimes
Israel,00433,1996,Male,never,never,never,Threeorfourtimes,None,None
Israel,00434,1996,Female,never,never,never,Fiveormoretimes,Fiveormoretimes,Oneortwotimes
Israel,00435,1996,Male,NA,NA,NA,None,Threeorfourtimes,Threeorfourtimes
Israel,00436,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,00437,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00438,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00439,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Threeorfourtimes
Israel,00440,1996,Male,never,never,never,None,None,None
Israel,00441,1996,Female,never,never,never,Fiveormoretimes,Threeorfourtimes,Threeorfourtimes
Israel,00442,1996,Male,never,never,never,Fiveormoretimes,None,None
Israel,00443,1996,Male,never,never,never,None,None,None
Israel,00444,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00445,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00446,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,00447,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,00448,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,00449,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,00450,1996,Male,never,never,NA,Oneortwotimes,Oneortwotimes,None
Israel,00451,1996,Male,never,never,never,None,None,None
Israel,00452,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Fiveormoretimes
Israel,00453,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,00454,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00455,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,Oneortwotimes
Israel,00456,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00457,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,00458,1996,Female,never,never,never,None,None,None
Israel,00459,1996,Female,never,never,never,None,None,None
Israel,00460,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,00461,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00462,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,00463,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00464,1996,Female,never,never,never,Oneortwotimes,Threeorfourtimes,Oneortwotimes
Israel,00465,1996,Male,never,never,never,None,None,None
Israel,00466,1996,Female,never,never,never,None,None,None
Israel,00467,1996,Female,once,NA,NA,None,None,None
Israel,00468,1996,Female,never,never,never,Threeorfourtimes,Threeorfourtimes,Oneortwotimes
Israel,00469,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00470,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,00471,1996,Female,never,never,never,None,None,None
Israel,00472,1996,Female,never,never,never,None,None,None
Israel,00473,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,00474,1996,Female,never,never,NA,Threeorfourtimes,None,None
Israel,00475,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00476,1996,Female,NA,NA,NA,None,None,None
Israel,00477,1996,Female,never,never,NA,None,None,None
Israel,00478,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00479,1996,Female,never,never,never,None,None,None
Israel,00480,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00481,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00482,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,00483,1996,Female,never,never,never,None,None,None
Israel,00484,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,00485,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00486,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,00487,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,00488,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00489,1996,Female,never,never,NA,None,Oneortwotimes,None
Israel,00490,1996,Female,never,never,never,Fiveormoretimes,None,None
Israel,00491,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,00492,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00493,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00494,1996,Female,never,never,never,None,None,None
Israel,00495,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00496,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00497,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00498,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,00499,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00500,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,00501,1996,Female,never,never,NA,Oneortwotimes,None,None
Israel,00502,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00503,1996,Female,NA,NA,NA,Threeorfourtimes,Oneortwotimes,None
Israel,00504,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00505,1996,Female,never,never,NA,Oneortwotimes,None,None
Israel,00506,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00507,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,00508,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,00509,1996,Male,NA,NA,NA,NA,NA,NA
Israel,00510,1996,Female,NA,NA,NA,NA,NA,NA
Israel,00511,1996,Male,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,00512,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,00513,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,00514,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00515,1996,Male,never,never,never,None,None,None
Israel,00516,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,00517,1996,Female,never,never,NA,Fiveormoretimes,None,Oneortwotimes
Israel,00518,1996,Male,never,never,never,None,None,None
Israel,00519,1996,Male,never,never,never,Oneortwotimes,Threeorfourtimes,Fiveormoretimes
Israel,00520,1996,Male,never,never,never,None,None,None
Israel,00521,1996,Male,never,never,never,None,None,None
Israel,00522,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00523,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,00524,1996,Female,never,never,never,None,None,None
Israel,00525,1996,Female,never,never,never,Oneortwotimes,Threeorfourtimes,None
Israel,00526,1996,Male,NA,NA,NA,NA,NA,NA
Israel,00527,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00528,1996,Male,NA,NA,NA,NA,NA,NA
Israel,00529,1996,Male,never,never,never,None,None,None
Israel,00530,1996,Male,never,never,never,None,None,None
Israel,00531,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,00532,1996,Male,never,never,never,Fiveormoretimes,Threeorfourtimes,Fiveormoretimes
Israel,00533,1996,Male,never,never,never,Threeorfourtimes,Oneortwotimes,Oneortwotimes
Israel,00534,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,00535,1996,Female,never,never,NA,Oneortwotimes,None,None
Israel,00536,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,00537,1996,Male,never,never,never,Fiveormoretimes,None,Fiveormoretimes
Israel,00538,1996,Female,NA,NA,NA,NA,NA,NA
Israel,00539,1996,Male,never,never,never,Oneortwotimes,Threeorfourtimes,None
Israel,00540,1996,Male,never,never,never,None,None,None
Israel,00541,1996,Female,never,never,never,Fiveormoretimes,Oneortwotimes,Threeorfourtimes
Israel,00542,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,00543,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00544,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,00545,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00546,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00547,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00548,1996,Male,once,NA,NA,Fiveormoretimes,Oneortwotimes,Oneortwotimes
Israel,00549,1996,Female,never,never,NA,None,None,Oneortwotimes
Israel,00550,1996,Male,never,NA,NA,None,None,None
Israel,00551,1996,Male,never,never,never,Fiveormoretimes,Oneortwotimes,None
Israel,00552,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00553,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,00554,1996,Male,never,never,never,None,None,None
Israel,00555,1996,Male,never,never,never,Threeorfourtimes,None,NA
Israel,00556,1996,Male,never,never,never,None,None,None
Israel,00557,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,00558,1996,Female,NA,NA,NA,NA,NA,NA
Israel,00559,1996,Male,never,never,never,Fiveormoretimes,None,None
Israel,00560,1996,Male,never,never,never,Threeorfourtimes,None,None
Israel,00561,1996,Male,never,NA,NA,Oneortwotimes,None,None
Israel,00562,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,00563,1996,Male,never,never,never,None,None,None
Israel,00564,1996,Male,never,never,never,None,None,None
Israel,00565,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,00566,1996,Male,never,never,never,None,None,None
Israel,00567,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,00568,1996,Female,never,never,never,Oneortwotimes,Threeorfourtimes,None
Israel,00569,1996,Female,never,never,never,None,None,Threeorfourtimes
Israel,00570,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Threeorfourtimes
Israel,00571,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00572,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,00573,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,00574,1996,Male,never,never,never,Oneortwotimes,Threeorfourtimes,None
Israel,00575,1996,Male,never,never,never,None,None,None
Israel,00576,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,00577,1996,Female,never,never,never,Fiveormoretimes,Fiveormoretimes,Fiveormoretimes
Israel,00578,1996,Male,never,never,never,Oneortwotimes,None,Threeorfourtimes
Israel,00579,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,00580,1996,Female,never,never,never,Fiveormoretimes,None,None
Israel,00581,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00582,1996,Female,never,never,never,None,None,None
Israel,00583,1996,Male,never,never,never,None,None,None
Israel,00584,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,00585,1996,Male,never,never,never,Fiveormoretimes,Oneortwotimes,Fiveormoretimes
Israel,00586,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,00587,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00588,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00589,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,00590,1996,Female,never,never,never,None,None,None
Israel,00591,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,00592,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00593,1996,Male,never,never,never,None,None,None
Israel,00594,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,00595,1996,Female,never,never,never,None,None,None
Israel,00596,1996,Male,never,never,never,None,None,None
Israel,00597,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,00598,1996,Male,never,NA,NA,Oneortwotimes,Oneortwotimes,None
Israel,00599,1996,Male,never,never,never,None,None,None
Israel,00600,1996,Female,never,never,NA,Threeorfourtimes,None,None
Israel,00601,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,00602,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00603,1996,Male,never,never,never,None,None,None
Israel,00604,1996,Male,never,never,never,Fiveormoretimes,None,Oneortwotimes
Israel,00605,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,00606,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,00607,1996,Male,never,never,never,None,None,None
Israel,00608,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,00609,1996,Male,never,never,never,Fiveormoretimes,None,None
Israel,00610,1996,Female,never,never,never,None,None,None
Israel,00611,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00612,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00613,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,00614,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00615,1996,Female,never,never,NA,Oneortwotimes,None,Oneortwotimes
Israel,00616,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00617,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,00618,1996,Female,never,never,never,None,None,None
Israel,00619,1996,Female,NA,once,NA,Oneortwotimes,None,None
Israel,00620,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00621,1996,Male,never,never,never,None,None,None
Israel,00622,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,00623,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00624,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,00625,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00626,1996,Female,once,NA,NA,Threeorfourtimes,None,Threeorfourtimes
Israel,00627,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00628,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,00629,1996,Female,never,never,never,None,None,None
Israel,00630,1996,Female,never,never,NA,Oneortwotimes,None,None
Israel,00631,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,00632,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00633,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,00634,1996,Female,never,never,never,Threeorfourtimes,None,Threeorfourtimes
Israel,00635,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,00636,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,00637,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,00638,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,00639,1996,Male,never,never,never,None,None,None
Israel,00640,1996,Male,never,never,never,Fiveormoretimes,None,None
Israel,00641,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,00642,1996,Female,never,never,never,None,None,None
Israel,00643,1996,Male,never,never,never,None,None,None
Israel,00644,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,00645,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,00646,1996,Male,never,never,never,None,None,None
Israel,00647,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,00648,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,00649,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,00650,1996,Female,never,never,never,None,None,None
Israel,00651,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Threeorfourtimes
Israel,00652,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,00653,1996,Male,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,00654,1996,Female,never,never,never,None,None,None
Israel,00655,1996,Female,never,never,never,None,None,None
Israel,00656,1996,Male,never,never,never,None,None,None
Israel,00657,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,00658,1996,Male,never,never,never,None,None,None
Israel,00659,1996,Female,never,never,never,Threeorfourtimes,Threeorfourtimes,Fiveormoretimes
Israel,00660,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,00661,1996,Male,never,never,never,None,None,None
Israel,00662,1996,Female,never,never,never,Fiveormoretimes,Fiveormoretimes,Fiveormoretimes
Israel,00663,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,00664,1996,Female,never,never,never,None,None,Oneortwotimes
